State,District,Year,Season,Crop,Area,Production
Bihar,12,2002,4,10,17,25
Bihar,12,2002,4,23,250,1170
Bihar,12,2002,4,27,1840,16904
Bihar,12,2002,4,35,382,17628
Bihar,12,2002,4,37,11,128
Bihar,12,2003,4,6,23,16
Bihar,12,2003,4,8,18,12
Bihar,12,2003,4,10,10,15
Bihar,12,2003,4,23,219,1673
Bihar,12,2003,4,27,1518,17228
Bihar,12,2003,4,32,9,6
Bihar,12,2003,4,35,136,5783
Bihar,12,2003,4,37,10,116
Bihar,12,2003,4,39,3,3
Bihar,12,2004,4,6,28,18
Bihar,12,2004,4,8,24,17
Bihar,12,2004,4,10,6,9
Bihar,12,2004,4,23,100,724
Bihar,12,2004,4,27,1205,7778
Bihar,12,2004,4,32,18,14
Bihar,12,2004,4,35,157,5645
Bihar,12,2004,4,37,1,14
Bihar,12,2005,4,6,23,19
Bihar,12,2005,4,8,30,29
Bihar,12,2005,4,10,24,35
Bihar,12,2005,4,23,115,845
Bihar,12,2005,4,27,1608,9599
Bihar,12,2005,4,32,52,42
Bihar,12,2005,4,35,262,6892
Bihar,12,2005,4,39,1,1
Bihar,12,2007,4,6,19,14
Bihar,12,2007,4,8,4,5
Bihar,12,2007,4,10,4,6
Bihar,12,2007,4,23,104,904
Bihar,12,2007,4,27,1271,6269
Bihar,12,2007,4,35,304,11271
Bihar,12,2008,4,10,2,3
Bihar,12,2008,4,23,130,894
Bihar,12,2008,4,35,215,7525
Bihar,12,2008,4,39,1,1
Bihar,12,2009,4,35,216,10536
Bihar,12,2010,4,35,202,17522
Bihar,12,2012,4,35,195,11790
Bihar,12,2013,4,35,210,5194
Bihar,12,2014,4,35,18,2039
Bihar,13,1997,4,6,122,63
Bihar,13,1997,4,8,38,32
Bihar,13,1997,4,10,2,3
Bihar,13,1997,4,23,50,395
Bihar,13,1997,4,27,620,6412
Bihar,13,1997,4,28,110,97
Bihar,13,1997,4,32,33,17
Bihar,13,1997,4,35,1024,51855
Bihar,13,1997,4,37,3,40
Bihar,13,1997,4,39,14,15
Bihar,13,1998,4,6,91,56
Bihar,13,1998,4,8,36,45
Bihar,13,1998,4,10,2,3
Bihar,13,1998,4,23,63,551
Bihar,13,1998,4,27,584,7370
Bihar,13,1998,4,35,889,19504
Bihar,13,1998,4,37,3,32
Bihar,13,1998,4,38,15,11
Bihar,13,1998,4,39,13,14
Bihar,13,1999,4,6,96,50
Bihar,13,1999,4,8,37,53
Bihar,13,1999,4,10,1,1
Bihar,13,1999,4,23,93,1699
Bihar,13,1999,4,27,610,6716
Bihar,13,1999,4,35,1406,30554
Bihar,13,1999,4,37,2,27
Bihar,13,1999,4,38,16,16
Bihar,13,1999,4,39,16,17
Bihar,13,2000,4,2,5,105
Bihar,13,2000,4,6,91,53
Bihar,13,2000,4,8,53,96
Bihar,13,2000,4,10,1,1
Bihar,13,2000,4,23,97,1216
Bihar,13,2000,4,27,1134,12440
Bihar,13,2000,4,35,1143,26384
Bihar,13,2000,4,38,16,19
Bihar,13,2001,4,6,146,85
Bihar,13,2001,4,8,37,55
Bihar,13,2001,4,23,78,825
Bihar,13,2001,4,27,1105,16034
Bihar,13,2001,4,35,1013,36951
Bihar,13,2002,4,6,51,33
Bihar,13,2002,4,8,29,17
Bihar,13,2002,4,10,10,15
Bihar,13,2002,4,23,167,1610
Bihar,13,2002,4,27,990,15008
Bihar,13,2002,4,32,14,10
Bihar,13,2002,4,35,331,13604
Bihar,13,2003,4,6,49,34
Bihar,13,2003,4,8,28,28
Bihar,13,2003,4,10,9,14
Bihar,13,2003,4,23,174,2225
Bihar,13,2003,4,27,1146,14343
Bihar,13,2003,4,35,418,14751
Bihar,13,2004,4,6,13,9
Bihar,13,2004,4,8,24,13
Bihar,13,2004,4,23,175,1654
Bihar,13,2004,4,27,987,8614
Bihar,13,2004,4,35,359,15046
Bihar,13,2005,4,6,2,2
Bihar,13,2005,4,23,184,1571
Bihar,13,2005,4,27,739,7803
Bihar,13,2005,4,32,2,1
Bihar,13,2005,4,35,285,12001
Bihar,13,2007,4,23,169,1685
Bihar,13,2007,4,27,820,6299
Bihar,13,2007,4,35,320,8651
Bihar,13,2008,4,10,2,3
Bihar,13,2008,4,23,353,4017
Bihar,13,2008,4,35,472,20766
Bihar,13,2009,4,35,365,10286
Bihar,13,2010,4,35,317,7848
Bihar,13,2012,4,35,297,14533
Bihar,13,2013,4,35,323,12644
Bihar,13,2014,4,35,153,10195
Bihar,14,1997,4,2,3608,85401
Bihar,14,1997,4,6,37,18
Bihar,14,1997,4,8,41,39
Bihar,14,1997,4,10,67,89
Bihar,14,1997,4,23,230,1311
Bihar,14,1997,4,27,5810,29159
Bihar,14,1997,4,28,44,38
Bihar,14,1997,4,32,3,1
Bihar,14,1997,4,35,158,7251
Bihar,14,1997,4,37,104,1028
Bihar,14,1997,4,39,54,107
Bihar,14,1998,4,2,3619,60293
Bihar,14,1998,4,6,29,18
Bihar,14,1998,4,8,38,32
Bihar,14,1998,4,9,1,1
Bihar,14,1998,4,10,65,94
Bihar,14,1998,4,23,50,447
Bihar,14,1998,4,27,5964,50592
Bihar,14,1998,4,35,2,82
Bihar,14,1998,4,37,38,411
Bihar,14,1998,4,38,126,96
Bihar,14,1998,4,39,12,23
Bihar,14,1999,4,2,2924,21141
Bihar,14,1999,4,6,30,16
Bihar,14,1999,4,8,53,50
Bihar,14,1999,4,10,42,60
Bihar,14,1999,4,23,78,583
Bihar,14,1999,4,27,7057,44213
Bihar,14,1999,4,35,3,76
Bihar,14,1999,4,37,36,491
Bihar,14,1999,4,38,70,71
Bihar,14,1999,4,39,14,28
Bihar,14,2000,4,2,3543,166379
Bihar,14,2000,4,6,53,25
Bihar,14,2000,4,8,50,36
Bihar,14,2000,4,10,32,40
Bihar,14,2000,4,23,113,888
Bihar,14,2000,4,27,7453,36190
Bihar,14,2000,4,35,140,5900
Bihar,14,2000,4,37,94,1360
Bihar,14,2000,4,38,165,192
Bihar,14,2000,4,39,38,37
Bihar,14,2001,4,2,3362,163360
Bihar,14,2001,4,6,37,21
Bihar,14,2001,4,8,47,58
Bihar,14,2001,4,10,46,68
Bihar,14,2001,4,23,80,646
Bihar,14,2001,4,27,7408,44359
Bihar,14,2001,4,35,1,46
Bihar,14,2001,4,37,92,1032
Bihar,14,2001,4,38,120,139
Bihar,14,2001,4,39,38,74
Bihar,14,2002,4,2,4552,120400
Bihar,14,2002,4,6,43,27
Bihar,14,2002,4,8,45,32
Bihar,14,2002,4,9,14,21
Bihar,14,2002,4,10,60,88
Bihar,14,2002,4,23,171,1383
Bihar,14,2002,4,27,7497,46821
Bihar,14,2002,4,35,1,40
Bihar,14,2002,4,37,122,1607
Bihar,14,2002,4,38,154,173
Bihar,14,2002,4,39,41,41
Bihar,14,2003,4,2,1391,27375
Bihar,14,2003,4,8,54,30
Bihar,14,2003,4,10,36,54
Bihar,14,2003,4,23,238,1690
Bihar,14,2003,4,27,7163,46806
Bihar,14,2003,4,35,96,3811
Bihar,14,2003,4,37,84,1244
Bihar,14,2003,4,38,43,48
Bihar,14,2003,4,39,25,25
Bihar,14,2004,4,2,3437,23475
Bihar,14,2004,4,6,10,7
Bihar,14,2004,4,8,35,25
Bihar,14,2004,4,9,4,6
Bihar,14,2004,4,10,79,119
Bihar,14,2004,4,23,117,943
Bihar,14,2004,4,27,6793,43393
Bihar,14,2004,4,32,4,3
Bihar,14,2004,4,35,39,1423
Bihar,14,2004,4,37,44,537
Bihar,14,2004,4,38,159,185
Bihar,14,2004,4,39,15,15
Bihar,14,2005,4,2,3553,48108
Bihar,14,2005,4,6,19,15
Bihar,14,2005,4,8,67,43
Bihar,14,2005,4,10,66,97
Bihar,14,2005,4,23,147,1217
Bihar,14,2005,4,27,4204,34957
Bihar,14,2005,4,32,17,15
Bihar,14,2005,4,35,8,327
Bihar,14,2005,4,37,53,786
Bihar,14,2005,4,38,96,111
Bihar,14,2005,4,39,24,23
Bihar,14,2007,4,2,5862,56979
Bihar,14,2007,4,6,10,7
Bihar,14,2007,4,8,31,31
Bihar,14,2007,4,10,49,68
Bihar,14,2007,4,23,204,1893
Bihar,14,2007,4,27,7068,52989
Bihar,14,2007,4,35,189,7851
Bihar,14,2007,4,37,26,342
Bihar,14,2007,4,38,20,24
Bihar,14,2007,4,39,3,3
Bihar,14,2008,4,8,29,24
Bihar,14,2008,4,10,51,71
Bihar,14,2008,4,23,191,1738
Bihar,14,2008,4,35,361,16337
Bihar,14,2008,4,39,11,14
Bihar,14,2009,4,35,37,1613
Bihar,14,2009,4,38,21,39
Bihar,14,2010,4,35,161,7220
Bihar,14,2010,4,38,43,77
Bihar,14,2011,4,38,20,38
Bihar,14,2012,4,35,222,12594
Bihar,14,2012,4,38,38,72
Bihar,14,2013,4,35,224,11903
Bihar,14,2014,4,35,230,13481
Bihar,14,2014,4,38,51,90
Bihar,15,1997,4,2,1376,88780
Bihar,15,1997,4,6,123,91
Bihar,15,1997,4,8,474,403
Bihar,15,1997,4,10,25,33
Bihar,15,1997,4,23,311,2771
Bihar,15,1997,4,27,848,8949
Bihar,15,1997,4,28,31,27
Bihar,15,1997,4,32,145,41
Bihar,15,1997,4,35,207,11455
Bihar,15,1997,4,37,25,330
Bihar,15,1997,4,39,50,29
Bihar,15,1998,4,2,1420,67720
Bihar,15,1998,4,6,113,104
Bihar,15,1998,4,8,347,264
Bihar,15,1998,4,10,31,45
Bihar,15,1998,4,23,301,4557
Bihar,15,1998,4,27,748,7369
Bihar,15,1998,4,32,155,44
Bihar,15,1998,4,35,144,7272
Bihar,15,1998,4,37,106,1466
Bihar,15,1998,4,39,41,24
Bihar,15,1999,4,2,1044,14084
Bihar,15,1999,4,6,71,37
Bihar,15,1999,4,8,340,289
Bihar,15,1999,4,10,20,28
Bihar,15,1999,4,23,192,2037
Bihar,15,1999,4,27,1089,12599
Bihar,15,1999,4,35,159,6664
Bihar,15,1999,4,37,33,456
Bihar,15,1999,4,39,43,25
Bihar,15,2000,4,2,428,10447
Bihar,15,2000,4,6,63,30
Bihar,15,2000,4,8,334,287
Bihar,15,2000,4,10,21,30
Bihar,15,2000,4,23,214,1057
Bihar,15,2000,4,27,797,9041
Bihar,15,2000,4,35,87,3499
Bihar,15,2000,4,37,18,217
Bihar,15,2000,4,39,21,20
Bihar,15,2001,4,2,142,2150
Bihar,15,2001,4,6,58,34
Bihar,15,2001,4,8,213,375
Bihar,15,2001,4,10,22,32
Bihar,15,2001,4,23,141,2054
Bihar,15,2001,4,27,913,9314
Bihar,15,2001,4,35,203,9405
Bihar,15,2001,4,37,6,80
Bihar,15,2001,4,39,19,11
Bihar,15,2002,4,2,55,4414
Bihar,15,2002,4,6,108,70
Bihar,15,2002,4,8,129,177
Bihar,15,2002,4,10,33,49
Bihar,15,2002,4,23,148,1271
Bihar,15,2002,4,27,943,9427
Bihar,15,2002,4,32,219,156
Bihar,15,2002,4,35,138,5443
Bihar,15,2002,4,37,5,70
Bihar,15,2002,4,39,17,17
Bihar,15,2003,4,2,317,24574
Bihar,15,2003,4,6,99,69
Bihar,15,2003,4,8,94,68
Bihar,15,2003,4,10,35,53
Bihar,15,2003,4,23,167,1585
Bihar,15,2003,4,27,803,9279
Bihar,15,2003,4,32,184,135
Bihar,15,2003,4,35,152,6640
Bihar,15,2003,4,39,17,17
Bihar,15,2004,4,2,344,4410
Bihar,15,2004,4,6,88,58
Bihar,15,2004,4,8,145,141
Bihar,15,2004,4,10,30,45
Bihar,15,2004,4,23,152,886
Bihar,15,2004,4,27,933,10076
Bihar,15,2004,4,32,202,163
Bihar,15,2004,4,35,142,3780
Bihar,15,2004,4,37,1,14
Bihar,15,2004,4,39,18,18
Bihar,15,2005,4,2,855,31387
Bihar,15,2005,4,6,99,64
Bihar,15,2005,4,8,87,114
Bihar,15,2005,4,10,40,59
Bihar,15,2005,4,23,220,1921
Bihar,15,2005,4,27,897,7950
Bihar,15,2005,4,32,195,158
Bihar,15,2005,4,35,142,5550
Bihar,15,2005,4,37,46,750
Bihar,15,2005,4,39,25,24
Bihar,15,2007,4,2,719,9397
Bihar,15,2007,4,6,115,84
Bihar,15,2007,4,8,80,46
Bihar,15,2007,4,10,51,74
Bihar,15,2007,4,23,237,2026
Bihar,15,2007,4,27,803,7318
Bihar,15,2007,4,37,15,197
Bihar,15,2007,4,39,26,25
Bihar,15,2008,4,8,100,94
Bihar,15,2008,4,10,51,81
Bihar,15,2008,4,23,241,2123
Bihar,15,2008,4,35,1,17
Bihar,15,2008,4,39,27,31
Bihar,15,2009,4,35,1,31
Bihar,15,2010,4,35,221,18613
Bihar,15,2011,4,38,1,2
Bihar,15,2012,4,35,73,7289
Bihar,15,2012,4,38,1,2
Bihar,15,2013,4,35,74,5498
Bihar,15,2013,4,38,1,2
Bihar,15,2014,4,35,74,4110
Bihar,15,2014,4,38,1,2
Bihar,16,1997,4,2,165,3906
Bihar,16,1997,4,6,21,10
Bihar,16,1997,4,8,25,24
Bihar,16,1997,4,10,120,160
Bihar,16,1997,4,23,434,2474
Bihar,16,1997,4,27,2503,15945
Bihar,16,1997,4,28,429,370
Bihar,16,1997,4,35,2,92
Bihar,16,1997,4,37,119,1176
Bihar,16,1997,4,39,119,229
Bihar,16,1998,4,2,159,2649
Bihar,16,1998,4,6,30,18
Bihar,16,1998,4,8,55,52
Bihar,16,1998,4,9,359,502
Bihar,16,1998,4,10,118,171
Bihar,16,1998,4,23,513,4586
Bihar,16,1998,4,27,2880,21794
Bihar,16,1998,4,32,103,49
Bihar,16,1998,4,35,19,776
Bihar,16,1998,4,37,115,1243
Bihar,16,1998,4,38,257,196
Bihar,16,1998,4,39,147,279
Bihar,16,1999,4,2,74,525
Bihar,16,1999,4,6,15,8
Bihar,16,1999,4,8,53,22
Bihar,16,1999,4,10,243,345
Bihar,16,1999,4,23,292,2140
Bihar,16,1999,4,27,1766,14197
Bihar,16,1999,4,35,23,582
Bihar,16,1999,4,37,79,1077
Bihar,16,1999,4,38,12,12
Bihar,16,1999,4,39,72,138
Bihar,16,2000,4,2,561,17935
Bihar,16,2000,4,6,16,8
Bihar,16,2000,4,8,18,13
Bihar,16,2000,4,10,295,364
Bihar,16,2000,4,23,555,4340
Bihar,16,2000,4,27,2981,22770
Bihar,16,2000,4,35,3,87
Bihar,16,2000,4,37,49,904
Bihar,16,2000,4,38,189,220
Bihar,16,2000,4,39,109,106
Bihar,16,2001,4,2,570,16205
Bihar,16,2001,4,6,43,24
Bihar,16,2001,4,8,12,11
Bihar,16,2001,4,10,108,159
Bihar,16,2001,4,23,816,6463
Bihar,16,2001,4,27,4071,30370
Bihar,16,2001,4,35,38,1760
Bihar,16,2001,4,37,91,1020
Bihar,16,2001,4,39,28,53
Bihar,16,2002,4,2,464,8904
Bihar,16,2002,4,6,12,7
Bihar,16,2002,4,8,52,36
Bihar,16,2002,4,9,183,272
Bihar,16,2002,4,10,62,92
Bihar,16,2002,4,23,699,5431
Bihar,16,2002,4,27,3087,25922
Bihar,16,2002,4,37,3,37
Bihar,16,2002,4,38,344,387
Bihar,16,2002,4,39,48,47
Bihar,16,2003,4,2,427,3484
Bihar,16,2003,4,6,8,6
Bihar,16,2003,4,8,54,30
Bihar,16,2003,4,10,85,128
Bihar,16,2003,4,23,688,5201
Bihar,16,2003,4,27,2896,23693
Bihar,16,2003,4,37,125,1828
Bihar,16,2003,4,38,343,381
Bihar,16,2003,4,39,55,54
Bihar,16,2004,4,2,415,3386
Bihar,16,2004,4,6,14,9
Bihar,16,2004,4,8,55,39
Bihar,16,2004,4,9,183,277
Bihar,16,2004,4,10,89,134
Bihar,16,2004,4,23,705,6007
Bihar,16,2004,4,27,2927,21521
Bihar,16,2004,4,37,39,469
Bihar,16,2004,4,38,331,384
Bihar,16,2004,4,39,59,58
Bihar,16,2005,4,2,422,7516
Bihar,16,2005,4,6,47,37
Bihar,16,2005,4,8,83,53
Bihar,16,2005,4,9,530,799
Bihar,16,2005,4,10,267,394
Bihar,16,2005,4,23,681,5325
Bihar,16,2005,4,27,2831,23743
Bihar,16,2005,4,37,29,439
Bihar,16,2005,4,38,170,197
Bihar,16,2005,4,39,456,443
Bihar,16,2007,4,2,507,6236
Bihar,16,2007,4,6,32,23
Bihar,16,2007,4,8,79,46
Bihar,16,2007,4,10,256,355
Bihar,16,2007,4,23,474,3697
Bihar,16,2007,4,27,3285,25145
Bihar,16,2007,4,35,76,2709
Bihar,16,2007,4,37,42,559
Bihar,16,2007,4,38,88,148
Bihar,16,2007,4,39,444,422
Bihar,16,2008,4,8,78,47
Bihar,16,2008,4,10,263,364
Bihar,16,2008,4,23,561,4185
Bihar,16,2008,4,35,71,3124
Bihar,16,2008,4,39,445,563
Bihar,16,2009,4,35,69,3314
Bihar,16,2009,4,38,71,133
Bihar,16,2010,4,35,70,3513
Bihar,16,2010,4,38,72,128
Bihar,16,2011,4,38,69,130
Bihar,16,2012,4,35,75,4851
Bihar,16,2012,4,38,68,129
Bihar,16,2013,4,35,81,4634
Bihar,16,2013,4,38,66,125
Bihar,16,2014,4,35,78,4332
Bihar,16,2014,4,38,68,120
Bihar,17,1997,4,8,83,71
Bihar,17,1997,4,23,1622,14452
Bihar,17,1997,4,27,212,2584
Bihar,17,1998,4,8,114,86
Bihar,17,1998,4,23,746,11294
Bihar,17,1998,4,27,74,757
Bihar,17,1998,4,37,23,318
Bihar,17,1999,4,23,900,9549
Bihar,17,1999,4,27,157,1941
Bihar,17,2000,4,8,65,52
Bihar,17,2000,4,23,218,1718
Bihar,17,2000,4,27,215,2516
Bihar,17,2001,4,8,2,2
Bihar,17,2001,4,23,60,874
Bihar,17,2001,4,27,119,1235
Bihar,17,2002,4,6,14,9
Bihar,17,2002,4,8,38,26
Bihar,17,2002,4,23,149,1280
Bihar,17,2002,4,27,189,1888
Bihar,17,2002,4,32,1,1
Bihar,17,2003,4,8,25,18
Bihar,17,2003,4,23,115,1091
Bihar,17,2003,4,27,311,3079
Bihar,17,2003,4,32,4,3
Bihar,17,2004,4,8,8,6
Bihar,17,2004,4,23,61,356
Bihar,17,2004,4,27,294,2188
Bihar,17,2005,4,23,59,515
Bihar,17,2005,4,27,215,1803
Bihar,17,2007,4,23,86,735
Bihar,17,2007,4,27,27,225
Bihar,17,2008,4,23,86,758
Bihar,17,2010,4,35,60,5053
Bihar,18,1997,4,2,324,5965
Bihar,18,1997,4,6,21,10
Bihar,18,1997,4,8,58,49
Bihar,18,1997,4,10,92,123
Bihar,18,1997,4,23,183,1396
Bihar,18,1997,4,27,3955,44628
Bihar,18,1997,4,28,2207,2181
Bihar,18,1997,4,32,341,152
Bihar,18,1997,4,37,801,10563
Bihar,18,1997,4,39,67,74
Bihar,18,1998,4,2,490,3655
Bihar,18,1998,4,6,77,52
Bihar,18,1998,4,8,15,14
Bihar,18,1998,4,9,9,13
Bihar,18,1998,4,10,56,83
Bihar,18,1998,4,23,256,2289
Bihar,18,1998,4,27,3567,25361
Bihar,18,1998,4,32,192,85
Bihar,18,1998,4,35,618,29932
Bihar,18,1998,4,37,1555,15370
Bihar,18,1998,4,39,44,47
Bihar,18,1999,4,2,407,1783
Bihar,18,1999,4,6,22,17
Bihar,18,1999,4,8,3,3
Bihar,18,1999,4,10,23,40
Bihar,18,1999,4,23,62,667
Bihar,18,1999,4,27,2885,27707
Bihar,18,1999,4,35,619,24573
Bihar,18,1999,4,37,638,6306
Bihar,18,2000,4,2,327,13855
Bihar,18,2000,4,6,4,2
Bihar,18,2000,4,8,4,4
Bihar,18,2000,4,10,71,107
Bihar,18,2000,4,23,236,2919
Bihar,18,2000,4,27,3796,46760
Bihar,18,2000,4,35,325,13227
Bihar,18,2000,4,37,317,1886
Bihar,18,2001,4,2,436,5768
Bihar,18,2001,4,6,6,3
Bihar,18,2001,4,23,228,3167
Bihar,18,2001,4,27,3727,46449
Bihar,18,2001,4,35,369,17715
Bihar,18,2001,4,37,254,1877
Bihar,18,2001,4,39,6,6
Bihar,18,2002,4,2,491,3167
Bihar,18,2002,4,6,33,21
Bihar,18,2002,4,8,5,3
Bihar,18,2002,4,9,5,8
Bihar,18,2002,4,10,12,18
Bihar,18,2002,4,23,115,1494
Bihar,18,2002,4,27,3900,45839
Bihar,18,2002,4,32,43,31
Bihar,18,2002,4,35,617,25017
Bihar,18,2002,4,37,273,2200
Bihar,18,2002,4,39,7,7
Bihar,18,2003,4,2,551,8673
Bihar,18,2003,4,6,54,37
Bihar,18,2003,4,8,19,15
Bihar,18,2003,4,10,453,79
Bihar,18,2003,4,23,79,841
Bihar,18,2003,4,27,3565,40505
Bihar,18,2003,4,32,62,44
Bihar,18,2003,4,35,169,6709
Bihar,18,2003,4,37,16,210
Bihar,18,2003,4,39,9,9
Bihar,18,2004,4,2,439,16296
Bihar,18,2004,4,6,31,20
Bihar,18,2004,4,8,20,14
Bihar,18,2004,4,10,58,86
Bihar,18,2004,4,23,87,657
Bihar,18,2004,4,27,2129,16691
Bihar,18,2004,4,32,76,66
Bihar,18,2004,4,35,179,6531
Bihar,18,2004,4,37,95,863
Bihar,18,2004,4,39,14,14
Bihar,18,2005,4,2,409,14209
Bihar,18,2005,4,6,25,22
Bihar,18,2005,4,8,17,11
Bihar,18,2005,4,9,1,1
Bihar,18,2005,4,10,58,86
Bihar,18,2005,4,23,62,386
Bihar,18,2005,4,27,3358,36679
Bihar,18,2005,4,32,67,54
Bihar,18,2005,4,35,273,11353
Bihar,18,2005,4,37,100,1537
Bihar,18,2005,4,39,46,45
Bihar,18,2007,4,2,457,16420
Bihar,18,2007,4,6,31,24
Bihar,18,2007,4,8,35,25
Bihar,18,2007,4,10,86,128
Bihar,18,2007,4,23,172,1130
Bihar,18,2007,4,27,3994,54208
Bihar,18,2007,4,35,655,23350
Bihar,18,2007,4,37,82,1087
Bihar,18,2007,4,38,4,7
Bihar,18,2007,4,39,61,61
Bihar,18,2008,4,8,21,30
Bihar,18,2008,4,10,84,125
Bihar,18,2008,4,23,143,1000
Bihar,18,2008,4,35,731,32160
Bihar,18,2008,4,39,57,66
Bihar,18,2009,4,35,268,12873
Bihar,18,2010,4,35,5060,253921
Bihar,18,2012,4,35,3920,253526
Bihar,18,2013,4,35,385,22028
Bihar,18,2014,4,35,593,35822
Bihar,19,1997,4,2,659,8020
Bihar,19,1997,4,6,17,6
Bihar,19,1997,4,8,19,13
Bihar,19,1997,4,10,33,44
Bihar,19,1997,4,23,734,5600
Bihar,19,1997,4,27,5079,50534
Bihar,19,1997,4,28,5300,3387
Bihar,19,1997,4,32,210,219
Bihar,19,1997,4,35,1058,36188
Bihar,19,1997,4,37,711,13111
Bihar,19,1997,4,39,13,13
Bihar,19,1998,4,2,453,3783
Bihar,19,1998,4,6,23,14
Bihar,19,1998,4,8,62,45
Bihar,19,1998,4,10,42,61
Bihar,19,1998,4,23,796,9902
Bihar,19,1998,4,27,4925,60516
Bihar,19,1998,4,35,1188,34972
Bihar,19,1998,4,37,698,7545
Bihar,19,1998,4,38,50,38
Bihar,19,1998,4,39,9,9
Bihar,19,1999,4,2,416,5009
Bihar,19,1999,4,6,42,17
Bihar,19,1999,4,8,40,50
Bihar,19,1999,4,10,41,58
Bihar,19,1999,4,23,812,7795
Bihar,19,1999,4,27,5445,49545
Bihar,19,1999,4,35,961,31597
Bihar,19,1999,4,37,707,13299
Bihar,19,1999,4,38,33,33
Bihar,19,1999,4,39,44,42
Bihar,19,2000,4,2,549,5265
Bihar,19,2000,4,6,21,8
Bihar,19,2000,4,8,13,14
Bihar,19,2000,4,10,44,66
Bihar,19,2000,4,23,589,10107
Bihar,19,2000,4,27,5845,88310
Bihar,19,2000,4,35,934,36118
Bihar,19,2000,4,37,424,7540
Bihar,19,2000,4,38,14,16
Bihar,19,2000,4,39,51,47
Bihar,19,2001,4,2,379,3089
Bihar,19,2001,4,6,28,17
Bihar,19,2001,4,8,28,21
Bihar,19,2001,4,10,28,41
Bihar,19,2001,4,23,533,3214
Bihar,19,2001,4,27,4585,100372
Bihar,19,2001,4,35,877,31748
Bihar,19,2001,4,37,297,3712
Bihar,19,2001,4,38,13,14
Bihar,19,2001,4,39,17,16
Bihar,19,2002,4,2,222,2178
Bihar,19,2002,4,6,106,71
Bihar,19,2002,4,8,53,34
Bihar,19,2002,4,9,3,4
Bihar,19,2002,4,10,24,35
Bihar,19,2002,4,23,772,8523
Bihar,19,2002,4,27,7557,100597
Bihar,19,2002,4,32,362,281
Bihar,19,2002,4,35,695,12378
Bihar,19,2002,4,37,564,7574
Bihar,19,2002,4,39,39,39
Bihar,19,2003,4,2,209,1747
Bihar,19,2003,4,6,53,37
Bihar,19,2003,4,8,58,35
Bihar,19,2003,4,10,19,29
Bihar,19,2003,4,23,754,8060
Bihar,19,2003,4,27,6559,93320
Bihar,19,2003,4,32,70,50
Bihar,19,2003,4,35,635,11678
Bihar,19,2003,4,37,344,4838
Bihar,19,2003,4,38,58,64
Bihar,19,2003,4,39,15,15
Bihar,19,2004,4,2,232,1861
Bihar,19,2004,4,6,29,19
Bihar,19,2004,4,8,14,12
Bihar,19,2004,4,9,8,8
Bihar,19,2004,4,10,22,33
Bihar,19,2004,4,23,735,8225
Bihar,19,2004,4,27,6049,66681
Bihar,19,2004,4,32,70,56
Bihar,19,2004,4,35,713,9399
Bihar,19,2004,4,37,427,7454
Bihar,19,2004,4,38,6,7
Bihar,19,2004,4,39,19,19
Bihar,19,2005,4,2,290,2781
Bihar,19,2005,4,6,25,20
Bihar,19,2005,4,8,36,23
Bihar,19,2005,4,9,41,62
Bihar,19,2005,4,10,14,21
Bihar,19,2005,4,23,742,6248
Bihar,19,2005,4,27,6416,70886
Bihar,19,2005,4,32,30,23
Bihar,19,2005,4,35,586,18392
Bihar,19,2005,4,37,572,10799
Bihar,19,2005,4,38,4,5
Bihar,19,2005,4,39,14,14
Bihar,19,2007,4,2,250,2005
Bihar,19,2007,4,6,35,25
Bihar,19,2007,4,8,73,45
Bihar,19,2007,4,10,42,61
Bihar,19,2007,4,23,622,5455
Bihar,19,2007,4,27,5883,58648
Bihar,19,2007,4,35,195,6558
Bihar,19,2007,4,37,310,5221
Bihar,19,2007,4,39,13,13
Bihar,19,2008,4,8,72,45
Bihar,19,2008,4,10,71,113
Bihar,19,2008,4,23,727,6710
Bihar,19,2008,4,35,195,6902
Bihar,19,2008,4,39,13,14
Bihar,19,2009,4,35,198,7732
Bihar,19,2010,4,35,173,9441
Bihar,19,2012,4,35,67,3236
Bihar,19,2013,4,35,73,4144
Bihar,19,2014,4,35,94,3361
Bihar,20,1997,4,6,10,7
Bihar,20,1997,4,8,3,3
Bihar,20,1997,4,23,58,517
Bihar,20,1997,4,27,803,9188
Bihar,20,1997,4,28,8,7
Bihar,20,1997,4,32,13,6
Bihar,20,1997,4,37,276,3640
Bihar,20,1998,4,6,15,14
Bihar,20,1998,4,8,5,4
Bihar,20,1998,4,10,2,3
Bihar,20,1998,4,23,130,1968
Bihar,20,1998,4,27,1853,18779
Bihar,20,1998,4,32,22,6
Bihar,20,1998,4,35,12,591
Bihar,20,1998,4,37,168,2323
Bihar,20,1999,4,23,84,5994
Bihar,20,1999,4,27,546,6171
Bihar,20,1999,4,37,11,152
Bihar,20,2000,4,23,68,536
Bihar,20,2000,4,27,549,6306
Bihar,20,2000,4,37,33,402
Bihar,20,2001,4,23,73,1064
Bihar,20,2001,4,27,406,4121
Bihar,20,2001,4,37,55,736
Bihar,20,2002,4,23,19,163
Bihar,20,2002,4,27,580,6099
Bihar,20,2002,4,32,10,7
Bihar,20,2002,4,37,69,1016
Bihar,20,2003,4,23,39,370
Bihar,20,2003,4,27,621,6717
Bihar,20,2003,4,32,10,7
Bihar,20,2003,4,37,261,3531
Bihar,20,2004,4,23,63,367
Bihar,20,2004,4,27,605,5956
